Cluster,SubclusterName,end.year,two.year.change,Competitive.Effect,Expected.Change,Ind.Mix.Effect,Natl.Growth.Effect,start.jobs,end.jobs
Plastics,Plastic Materials and Resins,2004,-111.8976542,-148.224289,-20.49125162,-24.8859148,2.449058845,632.2303285,520.3326742
Plastics,Plastic Materials and Resins,2005,-58.68337603,-57.61338505,-3.282062746,-9.415633642,7.950218901,509.3635324,450.6801564
Plastics,Plastic Materials and Resins,2006,27.07818357,24.09653201,-2.522642455,-5.119209842,3.303927277,153.0574032,180.1355867
Plastics,Plastic Materials and Resins,2007,-21.98495754,-19.07352568,0,-1.815265763,1.084380443,260.4487437,238.4637861
Plastics,Plastic Materials and Resins,2008,-84.13148597,-83.54264875,-5.344646582,-7.558643896,0.676580177,247.2351284,163.1036425
Plastics,Plastic Materials and Resins,2009,-81.84886248,-43.44105397,-21.42777557,-12.53711479,-6.225022507,168.2798445,86.43098198
Plastics,Plastic Materials and Resins,2010,61.01327342,47.16709181,-6.421615705,-4.364579668,-2.601885097,63.6804542,124.6937276
Plastics,Plastic Materials and Resins,2011,130.1182248,166.8699672,0,-0.530450045,0.326213804,79.65156643,209.7697912
Plastics,Plastic Materials and Resins,2012,67.6855581,71.0402372,7.217836147,2.780179523,2.227166799,240.5360634,308.2216215
Plastics,Plastic Materials and Resins,2013,-186.9234987,-232.2677367,5.064122831,-0.571151111,7.680317803,419.3474912,232.4239924
Plastics,Plastic Materials and Resins,2014,-103.1383739,-100.1326735,3.506089519,-0.344348812,6.967456737,297.4193148,194.2809409
Plastics,Plastic Materials and Resins,2015,54.30264335,94.26688913,1.554339361,-0.015683658,1.384879584,57.71492049,112.0175638
Plastics,Plastic Materials and Resins,2016,54.80594013,37.33031254,1.098688392,-0.536829374,2.013325562,103.2542075,158.0601477
Plastics,Plastic Materials and Resins,2017,-23.36291814,-32.65259307,0.728794539,-1.633278682,2.364786223,213.4620977,190.0991796
Plastics,Plastic Materials and Resins,2018,21.81077436,19.38814114,0.6918443,-0.955641496,2.059662155,270.3956919,292.2064663
Plastics,Plastic Products,2003,-326.7093911,-184.1432514,-114.371994,-155.1971966,-18.97257667,4011.303567,3684.594176
Plastics,Plastic Products,2004,47.79259318,126.7767392,-86.74010514,-74.07131968,11.99466325,2294.464054,2342.256647
Plastics,Plastic Products,2005,300.5244869,185.2137553,-20.33910439,-48.16585713,39.88398667,2302.328777,2602.853264
Plastics,Plastic Products,2006,67.45025654,81.24448342,16.94709553,-20.91922941,33.7187901,1915.324507,1982.774764
Plastics,Plastic Products,2007,-122.7837111,-98.4914832,-76.57563472,-83.26765723,16.00393597,2128.482114,2005.698402
Plastics,Plastic Products,2008,-259.3746402,-58.79679437,-176.1974313,-177.3435703,7.658567187,2039.288576,1779.913935
Plastics,Plastic Products,2009,-163.8883118,20.2228118,-232.8189125,-157.9893096,-59.50020729,1754.355985,1590.467674
Plastics,Plastic Products,2010,-118.849972,51.85329989,-126.4786452,-76.44039109,-58.91130965,1840.040558,1721.190586
Plastics,Plastic Products,2011,209.5826133,134.5815797,6.885992012,1.416633119,6.40684074,1900.440538,2110.023151
Plastics,Plastic Products,2012,257.2703948,235.8668084,33.68021202,-1.765319408,38.52858574,1765.766807,2023.037202
Plastics,Plastic Products,2013,303.7742532,296.8396751,54.84000937,7.957134015,29.08943081,2894.975734,3198.749987
Plastics,Plastic Products,2014,234.149931,126.4078772,66.89175126,16.02045174,31.6154614,2811.236512,3045.386443
Plastics,Plastic Products,2015,210.6867171,178.2575812,70.47314768,26.68835092,47.17510036,3432.093118,3642.779835
Plastics,Plastic Products,2016,166.8105473,93.34660171,101.2671149,17.94168532,52.34681205,3003.516077,3170.326624
Plastics,Plastic Products,2017,188.9673993,132.4794421,84.01109034,24.76152845,58.64070106,3621.16541,3810.13281
Plastics,Plastic Products,2018,174.1043976,103.6028441,77.28348144,18.04548555,44.08936525,3455.171256,3629.275653
Plastics,Plastic Products,NA,NA,NA,NA,NA,NA,NA,NA
Printing Services,Greeting Card Printing and Publishing,2003,-91.21406029,-63.32276752,-17.59036309,-21.7761809,-4.172621319,880.6294593,789.415399
Printing Services,Greeting Card Printing and Publishing,2004,-85.51424378,-45.63805288,-35.38498146,-51.66704708,2.065130758,712.1858741,626.6716303
Printing Services,Greeting Card Printing and Publishing,2005,-67.92577874,-38.52032822,-46.39554059,-55.49341627,5.121837948,562.3874636,494.4616849
Printing Services,Greeting Card Printing and Publishing,2006,-32.886931,-20.99554181,-11.08677494,-26.18031158,4.951633751,318.2789843,285.3920533
Printing Services,Greeting Card Printing and Publishing,2007,-13.24076434,-8.22782459,-4.138902056,-6.830123556,1.900684607,341.0932675,327.8525032
Printing Services,Greeting Card Printing and Publishing,2008,69.7327328,89.84991454,7.270428076,5.736170687,1.094017092,366.4339092,436.166642
Printing Services,Greeting Card Printing and Publishing,2009,57.55996648,46.62715077,-31.56524742,-13.63675132,-6.293940712,252.1244564,309.6844229
Printing Services,Greeting Card Printing and Publishing,2010,-98.90565204,-4.042040875,-87.448533,-64.85111919,-13.04065578,589.4636659,490.5580139
Printing Services,Greeting Card Printing and Publishing,2011,74.89705061,125.6183663,-30.28551426,-16.38177292,0.956961047,324.7153072,399.6123578
Printing Services,Greeting Card Printing and Publishing,2012,69.89133253,180.2496671,-52.52329941,-69.8713529,4.869216766,370.0169428,439.9082754
Printing Services,Greeting Card Printing and Publishing,2013,-12.59649119,74.2856471,-64.32018527,-78.08281555,9.515338632,605.335467,592.7389758
Printing Services,Greeting Card Printing and Publishing,2014,-16.43627213,8.204204227,-20.02531423,-25.9910107,5.573024915,597.8990605,581.4627884
Printing Services,Greeting Card Printing and Publishing,2015,-57.26584471,-18.78618222,-44.14241175,-67.92485323,13.50991705,381.9678272,324.7019825
Printing Services,Greeting Card Printing and Publishing,2016,-46.59301448,-24.84205144,-34.5993946,-47.82426149,8.867769772,547.8061378,501.2131233
Printing Services,Greeting Card Printing and Publishing,2017,-12.89904818,-4.793492486,-12.07052608,-15.04997379,6.330802056,319.974121,307.0750728
Printing Services,Greeting Card Printing and Publishing,2018,-4.664043083,5.853004828,-10.02489191,-14.86139989,2.983295336,331.4441306,326.7800875
Printing Services,Printing Inputs,2003,-1.037617032,-1.340882575,0,-0.096437498,-0.018829587,3.621392629,2.583775597
Printing Services,Printing Inputs,2004,3.278387785,3.689046587,0,-0.145412637,0.024795321,7.025285733,10.30367352
Printing Services,Printing Inputs,2005,0,-0.060404513,0,-0.014271221,0.006729993,0.389075317,0.389075317
Printing Services,Printing Inputs,2006,-2.915524828,-1.518229288,-0.772278591,-0.933876831,0.168426825,17.98098123,15.0654564
Printing Services,Printing Inputs,2007,-3.904636044,-2.878021074,0,-0.151791176,0.057672091,7.251661969,3.347025925
Printing Services,Printing Inputs,2008,-4.754223242,-3.043664701,0,-0.340184207,0.027268549,8.958270023,4.204046781
Printing Services,Printing Inputs,2009,-0.756563491,-0.139840354,0,-0.061227072,-0.019240364,0.822968501,0.066405009
Printing Services,Printing Inputs,2010,-0.523687371,-0.449380185,0,-0.035753073,-0.031959591,0.988305457,0.464618087
Printing Services,Printing Inputs,2011,0,-0.159782698,0,-0.003848504,0.001411679,0.26684224,0.26684224
Printing Services,Printing Inputs,2012,0,0,0,0,0,0,0
Printing Services,Printing Inputs,2013,0,0,0,0,0,0,0
Printing Services,Printing Inputs,2014,0,0,0,0,0,0,0
Printing Services,Printing Inputs,2015,0,0,0,0,0,0,0
Printing Services,Printing Inputs,2016,0,0,0,0,0,0,0
Printing Services,Printing Inputs,2017,0,0,0,0,0,0,0
Printing Services,Printing Inputs,2018,0.633976042,0.458868254,0,-0.03625727,0.017103124,0,0.633976042
Printing Services,Printing Services,2003,0,140.1579103,-151.8290456,-143.7283804,-14.68052129,2950.971569,2950.971569
Printing Services,Printing Services,2004,-28.41397225,50.9628359,-102.5574297,-90.45863377,14.06607449,3638.294764,3609.880792
Printing Services,Printing Services,2005,52.01335566,117.4878355,-59.00298414,-79.9391472,39.1022955,3059.949095,3111.962451
Printing Services,Printing Services,2006,135.5992828,151.0878413,-31.29032857,-102.3879984,46.17149586,3057.639707,3193.238989
Printing Services,Printing Services,2007,4.21642763,20.15967981,-16.52402527,-41.49057855,11.55164009,2125.205028,2129.421456
Printing Services,Printing Services,2008,-161.5888579,-90.34808401,-79.56905439,-84.54809797,12.20812205,3807.003353,3645.414495
Printing Services,Printing Services,2009,-237.9635717,-44.51345854,-179.4176502,-111.5401468,-61.73440058,4033.339346,3795.375774
Printing Services,Printing Services,2010,-237.9643536,60.91004466,-240.0051119,-209.3154596,-58.79054282,1932.884134,1694.91978
Printing Services,Printing Services,2011,-40.77045079,95.94763016,-137.9069596,-141.5952055,10.43976611,2209.622679,2168.852228
Printing Services,Printing Services,2012,30.15956454,78.33096352,-64.09001236,-81.02895895,45.08630238,3063.774284,3093.933848
Printing Services,Printing Services,2013,54.40069142,62.80230662,-40.95753428,-79.9217619,37.05275162,2340.747531,2395.148222
Printing Services,Printing Services,2014,15.7446204,32.91110682,-14.68230206,-52.52014646,37.51225168,1764.483657,1780.228277
Printing Services,Printing Services,2015,-47.59391189,-46.2995112,-5.777327166,-41.26381072,65.19052063,1839.370545,1791.776633
Printing Services,Printing Services,2016,-27.13649192,-14.36413199,-8.801950144,-38.36675602,57.96464353,2539.150596,2512.014104
Printing Services,Printing Services,2017,2.883378509,28.51211887,-15.63010656,-44.71180775,25.52029285,1598.791332,1601.67471
Printing Services,Printing Services,2018,-36.49044444,-2.565761312,-26.37448713,-58.10660639,38.37586681,3249.662863,3213.172418
Printing Services,Printing Services,NA,NA,NA,NA,NA,NA,NA,NA
Printing Services,Support Activities for Printing,2003,-20.70970203,-15.51590792,-10.26729886,-6.532993614,-0.537918628,121.0034795,100.2937774
Printing Services,Support Activities for Printing,2004,-7.402300035,-4.674667871,-4.651210918,-4.464284207,0.298073884,69.22494465,61.82264462
Printing Services,Support Activities for Printing,2005,11.06493585,8.36370574,-1.30709629,-2.627468316,0.547892904,58.7859952,69.85093104
Printing Services,Support Activities for Printing,2006,3.896164895,10.86612666,-3.19879117,-4.880605876,0.719257333,66.81077512,70.70694002
Printing Services,Support Activities for Printing,2007,-5.103437607,-5.563433227,-1.372632303,-1.200932631,0.321342484,47.52333219,42.41989459
Printing Services,Support Activities for Printing,2008,-8.429256716,-4.798096214,-4.110323856,-5.218849355,0.23123437,77.79762598,69.36836927
Printing Services,Support Activities for Printing,2009,-12.62472258,-6.115630881,-4.638725578,-6.105203922,-1.446259394,53.48056029,40.85583772
Printing Services,Support Activities for Printing,2010,-13.319018,-8.11534497,-6.157011486,-4.811970668,-1.269009293,58.77923203,45.46021402
Printing Services,Support Activities for Printing,2011,-4.774649861,-2.371065857,-2.683250167,-3.082148197,0.093171591,33.46044961,28.68579975
Printing Services,Support Activities for Printing,2012,-2.681089042,-0.734421465,-0.849150965,-1.507725105,0.533657871,25.98682412,23.30573508
Printing Services,Support Activities for Printing,2013,-3.057064902,-1.422802768,-0.533880845,-2.016730318,0.425428558,20.51414512,17.45708021
Printing Services,Support Activities for Printing,2014,-3.014058862,-2.475142375,-1.234147495,-1.324980646,0.363239442,21.61894551,18.60488665
Printing Services,Support Activities for Printing,2015,3.292871947,2.533990716,-0.505306845,-1.050512852,0.344074385,12.22280708,15.51567903
Printing Services,Support Activities for Printing,2016,4.946598197,6.126462007,-0.528586233,-0.798115009,0.28362485,13.33832192,18.28492012
Printing Services,Support Activities for Printing,2017,0,1.083211369,-1.952657866,-1.262021698,0.336960048,21.39310968,21.39310968
Printing Services,Support Activities for Printing,2018,-2.840095503,-2.070330625,-1.75132453,-1.392813378,0.308035163,19.83670513,16.99660962
Printing Services,Support Activities for Printing,NA,NA,NA,NA,NA,NA,NA,NA
Production Technology and Heavy Machinery,Agricultural and Construction Machinery and Components,2003,-32.54057264,79.71343865,-118.4630525,-108.1080605,-9.826139118,2477.719832,2445.179259
Production Technology and Heavy Machinery,Agricultural and Construction Machinery and Components,2004,-22.96577268,-9.369518592,-3.290563757,-13.16954741,8.102658746,1537.339789,1514.374016
Production Technology and Heavy Machinery,Agricultural and Construction Machinery and Components,2005,161.8302778,39.209734,101.8774732,49.76878653,27.38782148,1613.88058,1775.710858
Production Technology and Heavy Machinery,Agricultural and Construction Machinery and Components,2006,198.1936914,153.7271035,73.34836112,34.95569029,43.16079224,1995.990585,2194.184277
Production Technology and Heavy Machinery,Agricultural and Construction Machinery and Components,2007,66.63454636,100.9465575,-25.82854829,-25.04999738,14.04612919,2136.559187,2203.193734
Production Technology and Heavy Machinery,Agricultural and Construction Machinery and Components,2008,396.1411289,382.8642195,-14.8206261,-24.80690769,11.21441823,2498.634904,2894.776033
Production Technology and Heavy Machinery,Agricultural and Construction Machinery and Components,2009,232.5013002,404.1709808,-190.3409191,-137.6484555,-69.94113005,2532.493518,2764.994819
Production Technology and Heavy Machinery,Agricultural and Construction Machinery and Components,2010,123.9792621,352.6257747,-290.0718675,-202.5271615,-96.44269937,3771.054877,3895.034139
Production Technology and Heavy Machinery,Agricultural and Construction Machinery and Components,2011,522.4219571,387.2131254,81.66630975,104.7429358,7.808341829,2317.157269,2839.579226
Production Technology and Heavy Machinery,Agricultural and Construction Machinery and Components,2012,378.2678359,358.3512912,263.0297257,177.1158881,72.39759348,3740.36237,4118.630206
Production Technology and Heavy Machinery,Agricultural and Construction Machinery and Components,2013,-153.0556183,-134.4997823,-0.971214056,-61.98713977,94.96821577,4367.806536,4214.750918
Production Technology and Heavy Machinery,Agricultural and Construction Machinery and Components,2014,-69.76850762,-16.86845523,-42.00104471,-107.6348551,59.17280422,3791.023081,3721.254574
Production Technology and Heavy Machinery,Agricultural and Construction Machinery and Components,2015,794.2033285,698.5006964,84.94794188,-21.75167883,85.20812395,3142.291303,3936.494631
Production Technology and Heavy Machinery,Agricultural and Construction Machinery and Components,2016,1392.442598,904.5190385,-11.90826316,-74.31387941,64.53322369,5053.208784,6445.651382
Production Technology and Heavy Machinery,Agricultural and Construction Machinery and Components,2017,-72.27172745,37.53448538,-113.2554938,-161.621382,98.07151985,5004.253916,4931.982189
Production Technology and Heavy Machinery,Agricultural and Construction Machinery and Components,2018,-263.2519139,-155.499865,-115.595222,-271.840733,95.03512169,4964.77567,4701.523756
Production Technology and Heavy Machinery,Air Handling Equipment,2003,-21.71710668,-21.69983291,-15.58849037,-16.36976128,-1.619799525,328.8003418,307.0832351
Production Technology and Heavy Machinery,Air Handling Equipment,2004,24.64098494,31.89104946,-9.61829976,-12.88978771,1.004483709,268.0705629,292.7115479
Production Technology and Heavy Machinery,Air Handling Equipment,2005,83.26135441,92.92794631,-4.929604114,-6.16761779,3.241766996,180.5771354,263.8384898
Production Technology and Heavy Machinery,Air Handling Equipment,2006,104.8910075,98.37366669,6.310953849,1.150819323,5.990196584,333.517842,438.4088494
Production Technology and Heavy Machinery,Air Handling Equipment,2007,24.98354934,27.38748466,-6.03912898,-10.93552014,1.837912941,459.8675536,484.8511029
Production Technology and Heavy Machinery,Air Handling Equipment,2008,71.7541172,47.25074935,-4.454792204,-9.58923224,1.459846384,359.0917318,430.845849
Production Technology and Heavy Machinery,Air Handling Equipment,2009,-23.13742421,1.134279867,-29.90482124,-10.44850613,-15.46756004,655.134397,631.9969728
Production Technology and Heavy Machinery,Air Handling Equipment,2010,-30.79154902,16.87480029,-28.31515172,-16.25908687,-17.61625922,707.4838546,676.6923056
Production Technology and Heavy Machinery,Air Handling Equipment,2011,13.04588626,16.64732427,4.396982551,2.714686004,1.276135289,603.2930245,616.3389107
